DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,TOTAL_MIN_CAPACITY_PRICE_[EUR/MW],TOTAL_AVERAGE_CAPACITY_PRICE_[EUR/MW],TOTAL_MARGINAL_CAPACITY_PRICE_[EUR/MW],TOTAL_MIN_ENERGY_PRICE_[EUR/MWh],TOTAL_AVERAGE_ENERGY_PRICE_[EUR/MWh],TOTAL_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_MIN_CAPACITY_PRICE_[EUR/MW],GERMANY_AVERAGE_CAPACITY_PRICE_[EUR/MW],GERMANY_MARGINAL_CAPACITY_PRICE_[EUR/MW],GERMANY_MIN_ENERGY_PRICE_[EUR/MWh],GERMANY_AVERAGE_ENERGY_PRICE_[EUR/MWh],GERMANY_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_IMPORT(-)_EXPORT(+)_[MW],AUSTRIA_MIN_CAPACITY_PRICE_[EUR/MW],AUSTRIA_AVERAGE_CAPACITY_PRICE_[EUR/MW],AUSTRIA_MARGINAL_CAPACITY_PRICE_[EUR/MW],AUSTRIA_MIN_ENERGY_PRICE_[EUR/MWh],AUSTRIA_AVERAGE_ENERGY_PRICE_[EUR/MWh],AUSTRIA_MARGINAL_ENERGY_PRICE_[EUR/MWh],AUSTRIA_IMPORT(-)_EXPORT(+)_[MW],GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
2/8/2020,2/8/2020,aFRR,NEG_04_08,0.000,5.160,8.830,75.200,-874.020,-9878.000,0.000,5.000,8.830,5.100,-803.700,-9878.000,-56.000,3.160,6.420,8.800,75.200,-1410.410,-8000.000,56.000,
2/8/2020,2/8/2020,aFRR,NEG_08_12,0.000,0.000,0.000,13.000,-53.410,-230.000,0.000,0.000,0.000,12.980,-54.960,-230.000,-15.000,0.000,0.000,0.000,13.000,-38.930,-156.250,15.000,
2/8/2020,2/8/2020,aFRR,NEG_12_16,0.000,0.000,0.000,117.000,-44.290,-180.000,0.000,0.000,0.000,12.980,-45.180,-180.000,-8.000,0.000,0.000,0.000,117.000,-35.690,-156.250,8.000,
2/8/2020,2/8/2020,aFRR,NEG_16_20,0.000,0.000,0.000,19.870,-44.020,-156.250,0.000,0.000,0.000,13.370,-44.380,-145.000,-53.000,0.000,0.000,0.000,19.870,-41.210,-156.250,53.000,
2/8/2020,2/8/2020,aFRR,NEG_20_24,0.000,0.000,0.000,15.150,-64.920,-230.000,0.000,0.000,0.000,12.100,-67.550,-230.000,-12.000,0.000,0.000,0.000,15.150,-40.610,-156.250,12.000,
2/9/2020,2/9/2020,aFRR,POS_00_04,0.000,0.000,0.000,48.070,801.570,3410.714,0.000,0.000,0.000,48.070,892.880,3410.714,-69.000,0.000,0.000,0.000,50.140,113.490,487.000,69.000,
2/9/2020,2/9/2020,aFRR,POS_04_08,0.000,0.270,1.790,48.000,665.030,9999.000,0.000,0.260,1.790,48.000,671.310,9999.000,55.000,0.000,0.410,1.640,53.870,571.630,9300.000,-55.000,
2/9/2020,2/9/2020,aFRR,POS_08_12,0.000,4.170,6.000,48.000,685.100,9999.000,0.000,4.300,6.000,48.000,669.110,9999.000,5.000,0.000,2.740,5.960,56.470,858.440,9561.660,-5.000,
2/9/2020,2/9/2020,aFRR,POS_12_16,0.000,0.000,0.000,47.680,104.250,271.340,0.000,0.000,0.000,47.680,100.620,266.786,-39.000,0.000,0.000,0.000,54.480,135.540,271.340,39.000,
2/9/2020,2/9/2020,aFRR,POS_16_20,0.000,7.870,18.600,48.000,640.800,9999.000,0.000,8.280,18.600,48.000,628.010,9999.000,-80.000,0.000,4.860,10.520,56.740,733.770,9300.000,80.000,
2/9/2020,2/9/2020,aFRR,POS_20_24,0.000,0.000,0.000,48.000,114.730,280.000,0.000,0.000,0.000,48.000,114.030,280.000,-69.000,0.000,0.000,0.000,57.020,120.060,240.320,69.000,
2/9/2020,2/9/2020,aFRR,NEG_00_04,0.000,22.490,39.000,0.500,-423.190,-9878.000,0.000,23.090,39.000,-4.000,-411.600,-9878.000,70.000,1.600,12.670,36.000,0.500,-610.270,-5780.000,-70.000,
2/9/2020,2/9/2020,aFRR,NEG_04_08,0.000,27.950,74.500,7.230,-498.840,-9878.000,0.000,28.890,74.500,-10.900,-439.660,-9878.000,33.000,0.000,16.430,72.000,7.230,-1224.660,-8000.000,-33.000,
2/9/2020,2/9/2020,aFRR,NEG_08_12,0.000,47.390,103.910,13.100,-799.510,-9878.000,0.000,54.010,103.910,-2.500,-873.580,-9878.000,-80.000,0.000,1.090,5.160,13.100,-281.550,-5500.000,80.000,
2/9/2020,2/9/2020,aFRR,NEG_12_16,0.000,79.980,188.120,11.520,-850.870,-9878.000,0.000,91.180,188.120,-2.500,-907.270,-9878.000,-80.000,0.000,1.680,6.720,11.520,-456.430,-5780.000,80.000,
2/9/2020,2/9/2020,aFRR,NEG_16_20,0.000,31.260,71.680,14.020,-889.380,-9878.000,0.000,35.630,71.680,-2.500,-951.090,-9878.000,-80.000,0.000,1.050,4.600,14.020,-463.150,-5780.000,80.000,
2/9/2020,2/9/2020,aFRR,NEG_20_24,0.000,35.330,88.700,13.020,-911.880,-9878.000,0.000,38.840,88.700,-2.500,-978.790,-9878.000,-80.000,0.000,10.980,65.720,13.020,-447.310,-5780.000,80.000,
2/10/2020,2/10/2020,aFRR,POS_00_04,0.000,0.000,0.000,47.700,198.250,955.670,0.000,0.000,0.000,47.700,210.340,955.670,-80.000,0.000,0.000,0.000,50.140,112.370,288.000,80.000,
2/10/2020,2/10/2020,aFRR,POS_04_08,0.000,0.000,1.080,48.000,1221.080,9290.700,0.000,0.000,0.000,48.000,1247.260,3777.150,80.000,0.000,0.080,1.080,53.600,739.230,9290.700,-80.000,
2/10/2020,2/10/2020,aFRR,POS_08_12,0.000,7.030,23.570,48.000,500.940,9999.000,0.000,7.410,23.570,48.000,441.140,9999.000,-80.000,0.000,4.250,8.320,56.330,938.390,9561.660,80.000,
2/10/2020,2/10/2020,aFRR,POS_12_16,0.000,0.010,0.770,48.000,248.200,9999.000,0.000,0.010,0.770,48.000,260.090,9999.000,-80.000,0.000,0.000,0.000,54.480,161.980,295.000,80.000,
2/10/2020,2/10/2020,aFRR,POS_16_20,0.000,9.980,21.430,48.000,531.230,9999.000,0.000,10.350,21.430,48.000,498.890,9999.000,-80.000,0.000,7.320,12.480,56.600,764.960,9222.000,80.000,
2/10/2020,2/10/2020,aFRR,POS_20_24,0.000,1.350,13.570,47.000,395.550,9999.000,0.000,1.530,13.570,47.000,432.370,9999.000,-80.000,0.000,0.000,0.000,57.020,127.790,297.470,80.000,
2/10/2020,2/10/2020,aFRR,NEG_00_04,2.400,108.600,210.000,0.540,-1030.570,-9999.990,5.000,118.830,210.000,-10.000,-1002.110,-9999.990,-80.000,2.400,37.810,85.320,0.540,-1227.570,-8000.000,80.000,
2/10/2020,2/10/2020,aFRR,NEG_04_08,0.000,57.610,117.740,7.230,-1053.490,-9878.000,0.000,61.770,117.740,-10.000,-1090.920,-9878.000,-80.000,0.040,28.850,63.000,7.230,-794.660,-5780.000,80.000,
2/10/2020,2/10/2020,aFRR,NEG_08_12,0.000,18.710,42.500,13.250,-885.280,-9496.000,0.000,21.270,42.500,-5.000,-984.140,-9496.000,-80.000,0.000,0.770,2.960,13.250,-194.680,-5500.000,80.000,
2/10/2020,2/10/2020,aFRR,NEG_12_16,0.000,34.950,84.930,11.800,-867.360,-9878.000,0.000,39.830,84.930,-5.000,-954.820,-9878.000,-80.000,0.000,1.020,4.000,11.800,-258.320,-5500.000,80.000,
2/10/2020,2/10/2020,aFRR,NEG_16_20,0.000,11.800,26.190,119.000,-830.890,-9878.000,0.000,13.420,26.190,-4.000,-905.330,-9878.000,-80.000,0.000,0.490,2.000,119.000,-310.880,-5780.000,80.000,
2/10/2020,2/10/2020,aFRR,NEG_20_24,0.000,15.800,28.380,13.200,-887.060,-9878.000,0.000,17.350,28.380,-5.000,-975.990,-9878.000,-61.000,0.000,4.290,28.000,13.200,-228.400,-5780.000,61.000,
2/11/2020,2/11/2020,aFRR,POS_00_04,0.000,0.000,0.000,48.000,295.430,1666.667,0.000,0.000,0.000,48.000,317.300,1666.667,-59.000,0.000,0.000,0.000,50.080,122.590,487.000,59.000,
2/11/2020,2/11/2020,aFRR,POS_04_08,0.000,0.040,1.920,48.000,334.580,9222.000,0.000,0.000,0.000,48.000,339.100,3761.080,80.000,0.000,0.720,1.920,53.400,251.940,9222.000,-80.000,
2/11/2020,2/11/2020,aFRR,POS_08_12,0.000,13.680,29.410,49.000,459.630,9999.000,0.000,14.750,29.410,49.000,422.450,9999.000,-80.000,0.000,5.860,10.920,55.250,731.530,9561.660,80.000,
2/11/2020,2/11/2020,aFRR,POS_12_16,0.000,0.000,0.300,49.000,291.100,9999.000,0.000,0.000,0.300,49.000,293.120,9999.000,-80.000,0.000,0.000,0.000,53.800,276.420,9222.000,80.000,
2/11/2020,2/11/2020,aFRR,POS_16_20,0.000,16.580,32.220,49.000,556.220,9999.000,0.000,17.600,32.220,49.000,544.220,9999.000,-80.000,0.000,9.230,16.040,55.900,642.530,9222.000,80.000,
2/11/2020,2/11/2020,aFRR,POS_20_24,0.000,7.060,14.860,49.000,419.950,9999.000,0.000,8.030,14.860,49.000,452.640,9999.000,-80.000,0.000,0.020,0.960,56.800,182.650,1749.000,80.000,
2/11/2020,2/11/2020,aFRR,NEG_00_04,3.600,94.210,153.900,0.520,-1178.670,-9878.000,5.000,102.730,153.900,-9.800,-1182.700,-9878.000,-80.000,3.600,35.950,75.720,0.520,-1151.110,-8000.000,80.000,
2/11/2020,2/11/2020,aFRR,NEG_04_08,0.000,53.590,80.000,7.300,-1118.850,-9878.000,0.000,57.610,80.000,-9.800,-1154.280,-9878.000,-80.000,0.200,25.790,55.920,7.300,-874.240,-6451.000,80.000,
2/11/2020,2/11/2020,aFRR,NEG_08_12,0.000,15.000,28.300,13.400,-1816.650,-9878.000,0.000,17.110,28.300,7.500,-2033.470,-9878.000,-80.000,0.000,0.330,1.600,13.400,-310.460,-5500.000,80.000,
2/11/2020,2/11/2020,aFRR,NEG_12_16,0.000,30.120,49.750,20.000,-741.790,-9878.000,0.000,34.380,49.750,20.000,-802.030,-9878.000,-80.000,0.000,0.380,1.680,11.950,-321.180,-5500.000,80.000,
2/11/2020,2/11/2020,aFRR,NEG_16_20,0.000,8.540,14.930,14.500,-854.800,-9878.000,0.000,9.760,14.930,7.500,-931.290,-9878.000,-80.000,0.000,0.110,0.960,14.500,-325.910,-5500.000,80.000,
2/11/2020,2/11/2020,aFRR,NEG_20_24,0.000,11.600,19.590,13.200,-800.710,-9878.000,0.000,13.140,19.590,7.500,-887.070,-9878.000,-80.000,0.000,0.980,5.640,13.200,-206.060,-5780.000,80.000,
2/12/2020,2/12/2020,aFRR,POS_00_04,0.000,0.000,0.000,46.000,187.360,954.000,0.000,0.000,0.000,46.000,183.450,954.000,-57.000,0.000,0.000,0.000,55.000,218.420,954.000,57.000,
2/12/2020,2/12/2020,aFRR,POS_04_08,0.000,0.000,0.000,48.000,939.180,3798.000,0.000,0.000,0.000,48.000,946.510,3798.000,-9.000,0.000,0.000,0.000,58.000,865.060,3484.000,9.000,
2/12/2020,2/12/2020,aFRR,POS_08_12,0.000,12.070,18.170,48.000,1028.120,9999.000,0.000,13.030,18.170,48.000,973.860,9999.000,-80.000,0.000,5.040,9.360,61.000,1424.820,9212.780,80.000,
2/12/2020,2/12/2020,aFRR,POS_12_16,0.000,0.000,0.000,48.000,373.170,1398.000,0.000,0.000,0.000,48.000,378.820,1398.000,-19.000,0.000,0.000,0.000,62.000,318.810,1311.690,19.000,
2/12/2020,2/12/2020,aFRR,POS_16_20,0.000,17.020,24.090,52.660,1091.110,9999.000,0.000,18.190,24.090,52.660,1086.320,9999.000,-80.000,0.000,8.580,13.920,63.000,1125.800,9212.780,80.000,
2/12/2020,2/12/2020,aFRR,POS_20_24,0.000,7.230,11.590,50.000,863.090,9999.000,0.000,8.200,11.590,50.000,910.400,9999.000,-80.000,0.000,0.110,2.360,62.000,519.120,2954.000,80.000,
2/12/2020,2/12/2020,aFRR,NEG_00_04,0.000,82.760,114.000,0.700,-756.580,-9496.000,0.000,89.600,114.000,-10.000,-721.740,-9496.000,-80.000,3.600,36.030,50.800,0.700,-994.790,-8000.000,80.000,
2/12/2020,2/12/2020,aFRR,NEG_04_08,0.000,44.430,58.570,8.200,-886.260,-9878.000,0.000,46.610,58.570,-10.000,-874.400,-9878.000,-80.000,3.600,29.470,39.920,8.200,-967.780,-8000.000,80.000,
2/12/2020,2/12/2020,aFRR,NEG_08_12,0.000,11.070,17.170,14.300,-1556.950,-9496.000,0.000,12.650,17.170,7.500,-1766.440,-9496.000,-80.000,0.000,0.000,0.000,14.300,-87.530,-944.000,80.000,
2/12/2020,2/12/2020,aFRR,NEG_12_16,0.000,24.120,38.240,3500.000,-677.750,-9878.000,0.000,27.580,38.240,3500.000,-742.990,-9878.000,-80.000,0.000,0.000,0.000,12.400,-222.210,-2444.000,80.000,
2/12/2020,2/12/2020,aFRR,NEG_16_20,0.000,6.390,9.860,15.200,-731.680,-9878.000,0.000,7.310,9.860,7.500,-827.120,-9878.000,-80.000,0.000,0.000,0.000,15.200,-70.080,-439.000,80.000,
2/12/2020,2/12/2020,aFRR,NEG_20_24,0.000,8.120,13.290,13.600,-797.780,-9878.000,0.000,9.300,13.290,-4.000,-882.120,-9878.000,-80.000,0.000,0.000,0.000,13.600,-215.530,-2444.000,80.000,
2/13/2020,2/13/2020,aFRR,POS_00_04,0.000,0.000,0.000,45.000,493.210,9949.000,0.000,0.000,0.000,45.000,531.310,9949.000,-79.000,0.000,0.000,0.000,54.000,216.440,954.000,79.000,
2/13/2020,2/13/2020,aFRR,POS_04_08,0.000,0.990,6.500,47.100,588.340,9949.000,0.000,1.110,6.500,47.100,550.960,9949.000,-80.000,0.000,0.130,2.560,54.000,860.140,3984.000,80.000,
2/13/2020,2/13/2020,aFRR,POS_08_12,0.000,11.400,16.570,49.110,700.870,9999.000,0.000,12.020,16.570,49.110,653.800,9999.000,-80.000,1.800,6.920,8.800,61.000,1043.120,9203.570,80.000,
2/13/2020,2/13/2020,aFRR,POS_12_16,0.000,1.460,6.710,49.000,761.480,9949.000,0.000,1.650,6.710,49.000,776.300,9949.000,-80.000,0.000,0.070,1.760,73.000,653.390,3984.000,80.000,
2/13/2020,2/13/2020,aFRR,POS_16_20,0.000,15.170,19.000,54.000,649.380,9999.000,0.000,15.870,19.000,54.000,607.830,9999.000,-80.000,3.960,10.120,12.880,92.000,950.900,8983.010,80.000,
2/13/2020,2/13/2020,aFRR,POS_20_24,0.000,5.860,9.680,51.000,537.220,9999.000,0.000,6.550,9.680,51.000,521.480,9999.000,-80.000,0.000,0.830,2.200,62.000,651.270,2954.000,80.000,
2/13/2020,2/13/2020,aFRR,NEG_00_04,0.000,37.670,54.840,5.100,-853.500,-9496.000,0.000,39.440,54.840,5.100,-782.380,-9496.000,-80.000,0.000,25.390,33.680,-1.000,-1347.830,-7992.090,80.000,
2/13/2020,2/13/2020,aFRR,NEG_04_08,0.000,20.440,27.760,5.100,-743.200,-9878.000,0.000,20.310,27.760,5.100,-683.860,-9878.000,-80.000,0.000,21.310,27.360,-1.000,-1153.740,-4899.000,80.000,
2/13/2020,2/13/2020,aFRR,NEG_08_12,0.000,4.700,7.780,10.100,-875.730,-9878.000,0.000,5.370,7.780,10.100,-993.670,-9878.000,-80.000,0.000,0.000,0.000,0.400,-50.590,-282.000,80.000,
2/13/2020,2/13/2020,aFRR,NEG_12_16,0.000,10.250,16.850,10.100,-563.400,-9878.000,0.000,11.710,16.850,10.100,-638.080,-9878.000,-80.000,0.000,0.000,0.000,0.400,-41.940,-141.000,80.000,
2/13/2020,2/13/2020,aFRR,NEG_16_20,0.000,2.640,4.450,10.100,-647.570,-9496.000,0.000,3.020,4.450,10.100,-735.250,-9496.000,-80.000,0.000,0.000,0.000,0.400,-35.710,-133.000,80.000,
2/13/2020,2/13/2020,aFRR,NEG_20_24,0.000,3.080,6.000,5.100,-648.420,-9496.000,0.000,3.530,6.000,5.100,-735.900,-9496.000,-80.000,0.000,0.000,0.000,0.400,-47.600,-144.000,80.000,
2/14/2020,2/14/2020,aFRR,POS_00_04,0.000,1.210,6.110,48.000,791.130,9949.000,0.000,1.380,6.110,48.000,865.010,9949.000,-80.000,0.000,0.020,0.960,54.100,251.530,974.000,80.000,
2/14/2020,2/14/2020,aFRR,POS_04_08,0.000,2.480,4.880,48.000,1851.090,9996.100,0.000,2.780,4.880,48.000,1972.710,9996.100,-80.000,0.000,0.260,3.000,54.100,959.780,3984.000,80.000,
2/14/2020,2/14/2020,aFRR,POS_08_12,0.000,16.870,27.800,53.000,1073.620,9949.000,0.000,18.170,27.800,53.000,1045.030,9949.000,-80.000,4.000,7.380,9.240,61.500,1282.760,9194.370,80.000,
2/14/2020,2/14/2020,aFRR,POS_12_16,0.000,3.170,6.780,49.000,755.190,9949.000,0.000,3.500,6.780,49.000,740.930,9949.000,-80.000,0.000,0.710,4.960,73.000,859.320,3980.020,80.000,
2/14/2020,2/14/2020,aFRR,POS_16_20,0.000,16.650,25.000,54.000,787.270,9949.000,0.000,17.390,25.000,54.000,771.690,9949.000,-80.000,7.000,11.250,17.480,93.000,901.030,8000.000,80.000,
2/14/2020,2/14/2020,aFRR,POS_20_24,0.000,3.480,9.640,51.000,1723.920,9949.000,0.000,3.860,9.640,51.000,1867.060,9949.000,-80.000,0.000,0.740,1.520,62.000,679.040,2954.000,80.000,
2/14/2020,2/14/2020,aFRR,NEG_00_04,0.000,16.620,22.290,5.960,-741.680,-9496.000,0.000,16.430,22.290,5.960,-753.580,-9496.000,29.000,3.920,18.920,22.000,2.000,-599.520,-7900.000,-29.000,
2/14/2020,2/14/2020,aFRR,NEG_04_08,0.000,8.900,16.880,6.600,-783.350,-9496.000,0.000,8.560,12.000,6.600,-798.180,-9496.000,80.000,3.920,14.760,16.880,2.000,-527.250,-4600.000,-80.000,
2/14/2020,2/14/2020,aFRR,NEG_08_12,0.000,1.370,3.650,12.100,-679.840,-9878.000,0.000,1.570,3.650,12.100,-773.810,-9878.000,-80.000,0.000,0.000,0.000,3.000,-27.460,-101.000,80.000,
2/14/2020,2/14/2020,aFRR,NEG_12_16,0.000,3.180,7.080,10.990,-658.230,-9496.000,0.000,3.630,7.080,10.990,-748.450,-9496.000,-80.000,0.000,0.000,0.000,3.000,-26.670,-80.000,80.000,
2/14/2020,2/14/2020,aFRR,NEG_16_20,0.000,0.700,2.000,10.970,-754.010,-9496.000,0.000,0.790,2.000,10.970,-859.710,-9496.000,-80.000,0.000,0.000,0.000,3.000,-16.690,-59.000,80.000,
2/14/2020,2/14/2020,aFRR,NEG_20_24,0.000,1.370,3.410,4.080,-760.820,-9878.000,0.000,1.570,3.410,4.080,-867.630,-9878.000,-80.000,0.000,0.000,0.000,3.000,-26.940,-93.200,80.000,
2/15/2020,2/15/2020,aFRR,POS_00_04,0.000,0.890,2.790,39.040,1526.270,9949.000,0.000,1.020,2.790,39.040,1684.640,9949.000,-80.000,0.000,0.000,0.000,57.000,377.470,1014.000,80.000,
2/15/2020,2/15/2020,aFRR,POS_04_08,0.000,1.720,3.460,39.060,514.870,9999.000,0.000,1.860,3.460,39.060,487.220,9999.000,-80.000,0.000,0.740,2.760,74.960,714.650,7400.000,80.000,
2/15/2020,2/15/2020,aFRR,POS_08_12,0.000,10.050,14.800,39.060,623.580,9999.000,0.000,10.600,14.800,39.060,501.880,9999.000,-80.000,0.000,6.020,8.480,93.000,1510.690,9185.180,80.000,
2/15/2020,2/15/2020,aFRR,POS_12_16,0.000,2.180,3.950,39.060,541.610,9949.000,0.000,2.280,3.950,39.060,499.820,9949.000,-80.000,0.000,1.440,3.760,72.930,845.080,7400.000,80.000,
2/15/2020,2/15/2020,aFRR,POS_16_20,0.000,11.730,15.170,39.060,504.740,9999.000,0.000,12.240,15.170,39.060,458.150,9999.000,-47.000,0.000,7.460,14.960,92.910,891.420,7400.000,47.000,
2/15/2020,2/15/2020,aFRR,POS_20_24,0.000,3.670,6.940,39.060,571.810,9982.900,0.000,4.180,6.940,39.060,548.720,9982.900,-80.000,0.000,0.000,0.000,63.000,739.070,2951.050,80.000,
2/15/2020,2/15/2020,aFRR,NEG_00_04,0.000,16.410,20.320,1.100,-755.870,-9878.000,0.000,16.310,20.320,1.100,-743.820,-9878.000,-61.000,0.000,17.220,20.000,0.000,-845.800,-7900.000,61.000,
2/15/2020,2/15/2020,aFRR,NEG_04_08,0.000,10.680,17.860,1.100,-870.380,-9878.000,0.000,10.230,17.860,1.100,-884.800,-9878.000,-80.000,0.000,13.840,17.360,1.100,-771.120,-7900.000,80.000,
2/15/2020,2/15/2020,aFRR,NEG_08_12,0.000,2.810,8.140,10.000,-687.990,-9878.000,0.000,3.210,8.140,10.000,-781.400,-9878.000,-80.000,0.000,0.000,0.000,3.000,-31.110,-119.000,80.000,
2/15/2020,2/15/2020,aFRR,NEG_12_16,0.000,6.140,15.290,10.100,-695.620,-9878.000,0.000,7.020,15.290,10.100,-790.430,-9878.000,-80.000,0.000,0.000,0.000,3.000,-35.050,-144.000,80.000,
2/15/2020,2/15/2020,aFRR,NEG_16_20,0.000,2.050,7.430,12.100,-732.780,-9496.000,0.000,2.340,7.430,12.100,-833.860,-9496.000,-80.000,0.000,0.000,0.000,3.000,-25.980,-119.000,80.000,
2/15/2020,2/15/2020,aFRR,NEG_20_24,0.000,5.880,19.640,7.100,-750.520,-9878.000,0.000,6.740,19.640,7.100,-852.510,-9878.000,-80.000,0.000,0.000,0.000,3.000,-47.870,-285.000,80.000,
2/16/2020,2/16/2020,aFRR,POS_00_04,0.000,0.130,2.500,39.040,739.680,9999.000,0.000,0.150,2.500,39.040,782.420,9999.000,-80.000,0.000,0.000,0.000,63.000,430.270,1012.990,80.000,
2/16/2020,2/16/2020,aFRR,POS_04_08,0.000,0.320,2.800,39.060,2444.150,9999.000,0.000,0.240,2.800,39.060,2672.710,9999.000,-77.000,0.000,0.920,2.080,97.000,766.690,9800.000,77.000,
2/16/2020,2/16/2020,aFRR,POS_08_12,0.000,3.840,8.000,39.060,935.090,9999.000,0.000,3.880,8.000,39.060,861.030,9999.000,-80.000,0.000,3.540,5.760,105.000,1475.950,9800.000,80.000,
2/16/2020,2/16/2020,aFRR,POS_12_16,0.000,0.360,4.780,39.060,1880.880,9999.000,0.000,0.410,4.780,39.060,2043.500,9999.000,-80.000,0.000,0.020,0.960,70.000,700.090,9800.000,80.000,
2/16/2020,2/16/2020,aFRR,POS_16_20,0.000,11.270,18.000,39.060,538.450,9999.000,0.000,12.190,18.000,39.060,518.160,9999.000,-80.000,0.000,4.500,8.560,90.000,687.000,2624.000,80.000,
2/16/2020,2/16/2020,aFRR,POS_20_24,0.000,0.600,5.000,48.000,1645.610,9999.000,0.000,0.680,5.000,48.000,1790.470,9999.000,-80.000,0.000,0.000,0.000,72.000,591.270,2445.000,80.000,
2/16/2020,2/16/2020,aFRR,NEG_00_04,0.000,50.780,96.000,0.000,-928.410,-9999.000,0.000,54.550,96.000,-5.000,-917.130,-9999.000,-80.000,10.400,24.430,61.560,0.000,-1007.210,-7892.160,80.000,
2/16/2020,2/16/2020,aFRR,NEG_04_08,0.000,49.880,96.000,0.000,-886.080,-9878.000,0.000,53.650,96.000,-5.000,-809.000,-9878.000,-80.000,8.800,23.670,57.720,0.000,-1421.260,-7900.000,80.000,
2/16/2020,2/16/2020,aFRR,NEG_08_12,0.000,43.990,80.010,3.240,-655.430,-9878.000,0.000,50.130,80.010,-5.000,-694.190,-9878.000,-80.000,0.000,0.850,10.000,3.240,-383.010,-7900.000,80.000,
2/16/2020,2/16/2020,aFRR,NEG_12_16,0.000,80.190,146.210,3.240,-834.210,-9999.000,0.000,91.390,146.210,-5.000,-897.660,-9999.000,-80.000,0.000,1.360,20.000,3.240,-387.570,-7900.000,80.000,
2/16/2020,2/16/2020,aFRR,NEG_16_20,0.000,33.630,60.200,3.240,-829.450,-9878.000,0.000,38.360,60.200,-5.000,-896.430,-9878.000,-80.000,0.000,0.820,4.920,3.240,-365.100,-7900.000,80.000,
2/16/2020,2/16/2020,aFRR,NEG_20_24,0.000,28.260,72.000,3.240,-851.990,-9878.000,0.000,31.220,72.000,-5.000,-916.370,-9878.000,-80.000,0.000,7.670,40.400,3.240,-403.200,-7900.000,80.000,
2/17/2020,2/17/2020,aFRR,POS_00_04,0.000,0.000,0.000,39.060,222.900,5000.000,0.000,0.000,0.000,39.060,202.860,5000.000,-80.000,0.000,0.000,0.000,61.190,366.400,1012.990,80.000,
2/17/2020,2/17/2020,aFRR,POS_04_08,0.000,0.200,2.150,46.000,569.300,9999.000,0.000,0.100,2.150,46.000,560.340,9999.000,-53.000,0.000,1.050,2.080,73.900,643.040,9800.000,53.000,
2/17/2020,2/17/2020,aFRR,POS_08_12,0.000,11.930,18.080,46.000,1269.780,9999.000,0.000,12.880,18.080,46.000,1251.010,9999.000,-80.000,0.000,4.870,6.880,97.500,1408.250,9800.000,80.000,
2/17/2020,2/17/2020,aFRR,POS_12_16,0.000,0.010,0.560,46.000,314.010,9800.000,0.000,0.010,0.560,46.000,279.730,5000.000,-33.000,0.000,0.000,0.000,69.000,621.300,9800.000,33.000,
2/17/2020,2/17/2020,aFRR,POS_16_20,0.000,13.480,17.870,46.000,777.600,9999.000,0.000,14.380,17.870,46.000,795.320,9999.000,-80.000,0.000,6.960,10.560,67.500,648.580,9800.000,80.000,
2/17/2020,2/17/2020,aFRR,POS_20_24,0.000,1.390,5.540,47.000,471.300,9999.000,0.000,1.560,5.540,47.000,446.190,9999.000,-80.000,0.000,0.120,1.520,71.500,654.910,2948.100,80.000,
2/17/2020,2/17/2020,aFRR,NEG_00_04,0.000,76.410,136.140,0.000,-1047.260,-9999.000,0.000,84.270,136.140,-5.000,-996.250,-9999.000,-80.000,0.000,21.880,53.160,0.000,-1401.450,-7892.170,80.000,
2/17/2020,2/17/2020,aFRR,NEG_04_08,0.000,44.180,65.580,0.000,-1044.210,-9999.000,0.000,48.150,65.580,-1.030,-1017.080,-9999.000,-80.000,0.000,16.680,29.480,0.000,-1232.290,-7892.150,80.000,
2/17/2020,2/17/2020,aFRR,NEG_08_12,0.000,14.390,31.280,8.400,-798.060,-9999.000,0.000,16.410,31.280,8.400,-877.980,-9999.000,-80.000,0.000,0.230,1.960,3.500,-238.610,-7690.000,80.000,
2/17/2020,2/17/2020,aFRR,NEG_12_16,0.000,25.810,58.000,5.890,-864.390,-9999.000,0.000,29.450,58.000,5.890,-940.070,-9999.000,-80.000,0.000,0.310,2.440,3.500,-333.810,-7700.000,80.000,
2/17/2020,2/17/2020,aFRR,NEG_16_20,0.000,10.260,19.790,8.400,-788.950,-9878.000,0.000,11.720,19.790,8.400,-890.560,-9878.000,-80.000,0.000,0.000,0.000,3.500,-76.900,-850.000,80.000,
2/17/2020,2/17/2020,aFRR,NEG_20_24,0.000,13.940,20.290,3.500,-702.170,-9999.000,0.000,15.760,20.290,-5.000,-774.120,-9999.000,-80.000,0.000,1.460,6.160,3.500,-208.050,-1000.000,80.000,
2/18/2020,2/18/2020,aFRR,POS_00_04,0.000,0.000,0.000,39.060,111.210,264.000,0.000,0.000,0.000,39.060,110.990,250.000,64.000,0.000,0.000,0.000,61.000,114.670,264.000,-64.000,
2/18/2020,2/18/2020,aFRR,POS_04_08,0.000,0.540,2.720,54.750,456.840,9999.000,0.000,0.440,2.720,54.750,423.840,9999.000,-70.000,0.000,1.270,2.560,73.000,705.930,9800.000,70.000,
