DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,TOTAL_MIN_CAPACITY_PRICE_[EUR/MW],TOTAL_AVERAGE_CAPACITY_PRICE_[EUR/MW],TOTAL_MARGINAL_CAPACITY_PRICE_[EUR/MW],TOTAL_MIN_ENERGY_PRICE_[EUR/MWh],TOTAL_AVERAGE_ENERGY_PRICE_[EUR/MWh],TOTAL_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_MIN_CAPACITY_PRICE_[EUR/MW],GERMANY_AVERAGE_CAPACITY_PRICE_[EUR/MW],GERMANY_MARGINAL_CAPACITY_PRICE_[EUR/MW],GERMANY_MIN_ENERGY_PRICE_[EUR/MWh],GERMANY_AVERAGE_ENERGY_PRICE_[EUR/MWh],GERMANY_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_IMPORT(-)_EXPORT(+)_[MW],AUSTRIA_MIN_CAPACITY_PRICE_[EUR/MW],AUSTRIA_AVERAGE_CAPACITY_PRICE_[EUR/MW],AUSTRIA_MARGINAL_CAPACITY_PRICE_[EUR/MW],AUSTRIA_MIN_ENERGY_PRICE_[EUR/MWh],AUSTRIA_AVERAGE_ENERGY_PRICE_[EUR/MWh],AUSTRIA_MARGINAL_ENERGY_PRICE_[EUR/MWh],AUSTRIA_IMPORT(-)_EXPORT(+)_[MW],GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
8/18/2020,8/18/2020,aFRR,POS_16_20,0.000,19.250,34.000,48.540,626.780,9900.000,0.000,21.140,34.000,64.000,665.000,9900.000,-80.000,0.000,5.680,23.520,48.540,352.550,7999.000,80.000,
8/18/2020,8/18/2020,aFRR,POS_20_24,0.000,12.540,18.000,52.300,838.290,9900.000,0.000,13.310,18.000,64.000,602.530,9900.000,-80.000,0.000,7.070,13.800,52.300,2509.700,8954.200,80.000,
8/18/2020,8/18/2020,aFRR,NEG_00_04,0.000,0.000,0.000,14.610,-40.780,-300.000,0.000,0.000,0.000,14.610,-38.760,-300.000,23.000,0.000,0.000,0.000,12.000,-63.880,-189.000,-23.000,
8/18/2020,8/18/2020,aFRR,NEG_04_08,0.000,0.000,0.000,12.960,-61.680,-233.000,0.000,0.000,0.000,12.960,-60.340,-233.000,19.000,0.000,0.000,0.000,12.000,-76.780,-196.430,-19.000,
8/18/2020,8/18/2020,aFRR,NEG_08_12,0.000,0.000,0.000,13.300,-46.240,-219.923,0.000,0.000,0.000,13.300,-48.450,-219.923,-80.000,0.000,0.000,0.000,13.000,-30.570,-125.800,80.000,
8/18/2020,8/18/2020,aFRR,NEG_12_16,0.000,0.000,0.000,12.380,-36.840,-199.000,0.000,0.000,0.000,12.380,-34.950,-199.000,14.000,0.000,0.000,0.000,12.000,-57.240,-166.000,-14.000,
8/18/2020,8/18/2020,aFRR,NEG_16_20,0.000,0.000,0.000,19.460,-25.470,-127.154,0.000,0.000,0.000,13.600,-27.810,-127.154,-80.000,0.000,0.000,0.000,19.460,-9.220,-69.000,80.000,
8/18/2020,8/18/2020,aFRR,NEG_20_24,0.000,0.000,0.000,14.640,-15.080,-125.000,0.000,0.000,0.000,14.640,-16.310,-125.000,-80.000,0.000,0.000,0.000,14.000,-6.510,-69.000,80.000,
8/19/2020,8/19/2020,aFRR,POS_00_04,0.000,3.140,6.240,45.380,457.170,9900.000,0.000,3.510,6.240,50.560,476.280,9900.000,-71.000,0.000,0.410,5.720,45.380,316.170,9399.000,71.000,
8/19/2020,8/19/2020,aFRR,POS_04_08,0.000,0.470,4.200,55.000,717.510,9983.000,0.000,0.490,4.200,55.620,764.550,9983.000,-26.000,0.000,0.270,2.840,55.000,283.940,8399.000,26.000,
8/19/2020,8/19/2020,aFRR,POS_08_12,0.000,4.350,6.000,60.000,546.160,9900.000,0.000,4.730,6.000,61.540,562.860,9900.000,-14.000,0.000,0.470,5.520,60.000,374.990,8399.000,14.000,
8/19/2020,8/19/2020,aFRR,POS_12_16,0.000,0.000,0.000,45.190,124.770,332.000,0.000,0.000,0.000,53.590,128.720,332.000,3.000,0.000,0.000,0.000,45.190,81.930,220.000,-3.000,
8/19/2020,8/19/2020,aFRR,POS_16_20,0.000,19.530,29.070,49.000,430.740,9900.000,0.000,20.430,29.070,66.580,439.520,9900.000,-6.000,0.000,10.410,27.920,49.000,341.920,8399.000,6.000,
8/19/2020,8/19/2020,aFRR,POS_20_24,0.000,12.100,17.190,52.760,704.170,9900.000,0.000,12.740,17.190,65.160,481.000,9900.000,-58.000,0.000,6.940,17.160,52.760,2499.870,8945.250,58.000,
8/19/2020,8/19/2020,aFRR,NEG_00_04,0.000,0.000,0.000,15.150,-231.650,-4422.000,0.000,0.000,0.000,15.150,-237.960,-4422.000,-6.000,0.000,0.000,0.000,14.000,-170.450,-1999.000,6.000,
8/19/2020,8/19/2020,aFRR,NEG_04_08,0.000,0.000,0.000,13.500,-42.480,-194.090,0.000,0.000,0.000,13.500,-42.320,-194.090,32.000,0.000,0.000,0.000,13.000,-44.400,-187.000,-32.000,
8/19/2020,8/19/2020,aFRR,NEG_08_12,0.000,0.000,0.000,15.200,-16.330,-146.960,0.000,0.000,0.000,15.200,-16.600,-146.960,-80.000,0.000,0.000,0.000,13.200,-14.460,-115.990,80.000,
8/19/2020,8/19/2020,aFRR,NEG_12_16,0.000,0.000,0.000,15.200,-21.110,-158.100,0.000,0.000,0.000,15.200,-20.040,-158.100,8.000,0.000,0.000,0.000,13.000,-32.810,-153.730,-8.000,
8/19/2020,8/19/2020,aFRR,NEG_16_20,0.000,0.000,0.000,19.470,-10.610,-200.000,0.000,0.000,0.000,15.200,-11.650,-200.000,-80.000,0.000,0.000,0.000,19.470,-3.340,-18.870,80.000,
8/19/2020,8/19/2020,aFRR,NEG_20_24,0.000,0.000,0.000,15.200,-15.120,-300.000,0.000,0.000,0.000,15.200,-17.110,-300.000,-80.000,0.000,0.000,0.000,13.500,-1.340,-9.000,80.000,
8/20/2020,8/20/2020,aFRR,POS_00_04,0.000,0.000,0.000,45.380,3896.720,8959.842,0.000,0.000,0.000,49.810,4281.660,8959.842,-31.000,0.000,0.000,0.000,45.380,535.580,8095.670,31.000,
8/20/2020,8/20/2020,aFRR,POS_04_08,0.000,0.160,1.840,51.770,2645.650,9983.000,0.000,0.170,1.840,51.770,2835.740,9983.000,0.000,0.000,0.070,1.200,55.910,659.260,8800.000,0.000,
8/20/2020,8/20/2020,aFRR,POS_08_12,0.000,1.530,4.710,60.290,2668.340,9900.000,0.000,1.650,4.710,60.560,2831.760,9900.000,-6.000,0.000,0.290,4.320,60.290,954.080,8800.000,6.000,
8/20/2020,8/20/2020,aFRR,POS_12_16,0.000,0.000,0.000,45.190,168.600,911.620,0.000,0.000,0.000,54.000,177.760,911.620,-17.000,0.000,0.000,0.000,45.190,81.690,244.000,17.000,
8/20/2020,8/20/2020,aFRR,POS_16_20,0.000,22.310,39.790,49.000,545.380,9900.000,0.000,22.280,39.790,68.000,522.840,9900.000,-72.000,0.000,22.530,39.760,49.000,717.860,8800.000,72.000,
8/20/2020,8/20/2020,aFRR,POS_20_24,0.000,13.890,19.810,57.810,875.760,9900.000,0.000,14.240,19.810,57.810,507.640,9900.000,-30.000,0.000,10.790,19.680,62.720,4198.410,8845.630,30.000,
8/20/2020,8/20/2020,aFRR,NEG_00_04,0.000,1.110,14.500,14.150,-708.190,-9060.000,0.000,0.960,14.500,13.890,-700.060,-9060.000,-75.000,0.000,2.080,13.920,14.150,-763.780,-5999.000,75.000,
8/20/2020,8/20/2020,aFRR,NEG_04_08,0.000,0.020,1.280,15.900,-616.060,-9060.000,0.000,0.020,1.280,15.900,-612.310,-9060.000,-21.000,0.000,0.030,1.120,13.190,-649.490,-5999.000,21.000,
8/20/2020,8/20/2020,aFRR,NEG_08_12,0.000,0.520,7.440,16.410,-640.500,-9060.000,0.000,0.600,7.440,16.410,-733.830,-9060.000,-80.000,0.000,0.000,0.000,14.000,-3.540,-33.590,80.000,
8/20/2020,8/20/2020,aFRR,NEG_12_16,0.000,0.120,7.000,15.300,-567.220,-9060.000,0.000,0.140,7.000,15.300,-645.710,-9060.000,-80.000,0.000,0.000,0.000,13.230,-16.950,-89.340,80.000,
8/20/2020,8/20/2020,aFRR,NEG_16_20,0.000,0.000,0.000,17.560,5.200,-200.000,0.000,0.000,0.000,17.560,6.020,-200.000,-80.000,0.000,0.000,0.000,14.000,-0.470,-11.770,80.000,
8/20/2020,8/20/2020,aFRR,NEG_20_24,0.000,0.000,0.000,17.560,5.890,-200.000,0.000,0.000,0.000,17.560,6.880,-200.000,-80.000,0.000,0.000,0.000,14.000,-0.990,-7.920,80.000,
8/21/2020,8/21/2020,aFRR,POS_00_04,0.000,0.000,0.000,46.000,601.690,1512.143,0.000,0.000,0.000,49.000,644.190,1512.143,-49.000,0.000,0.000,0.000,46.000,262.080,953.370,49.000,
8/21/2020,8/21/2020,aFRR,POS_04_08,0.000,0.000,0.000,48.900,937.420,8791.200,0.000,0.000,0.000,48.900,910.760,8380.200,0.000,0.000,0.000,0.000,55.910,1213.540,8791.200,0.000,
8/21/2020,8/21/2020,aFRR,POS_08_12,0.000,1.750,3.400,49.000,1871.520,9900.000,0.000,1.910,3.400,49.000,1881.070,9900.000,-24.000,0.000,0.260,3.360,60.290,1780.920,8628.760,24.000,
8/21/2020,8/21/2020,aFRR,POS_12_16,0.000,0.000,0.000,45.190,105.650,260.500,0.000,0.000,0.000,51.000,107.130,260.500,-24.000,0.000,0.000,0.000,45.190,91.750,243.930,24.000,
8/21/2020,8/21/2020,aFRR,POS_16_20,0.000,10.840,25.720,49.300,6583.830,9923.000,0.000,10.510,13.640,63.040,6918.160,9923.000,80.000,0.000,16.930,25.720,49.300,429.380,8069.430,-80.000,
8/21/2020,8/21/2020,aFRR,POS_20_24,0.000,8.780,13.920,58.000,5837.050,9923.000,0.000,8.850,10.870,58.000,5996.910,9923.000,80.000,0.000,7.640,13.920,58.000,2936.920,8438.480,-80.000,
8/21/2020,8/21/2020,aFRR,NEG_00_04,0.000,3.000,9.900,15.000,-717.190,-9060.000,0.000,3.040,9.900,15.000,-730.930,-9060.000,-48.000,0.000,2.630,9.800,14.500,-609.400,-5999.000,48.000,
8/21/2020,8/21/2020,aFRR,NEG_04_08,0.000,0.360,3.400,15.000,-763.240,-9060.000,0.000,0.380,3.360,15.000,-742.680,-9060.000,-39.000,0.000,0.190,3.400,13.900,-931.080,-5999.000,39.000,
8/21/2020,8/21/2020,aFRR,NEG_08_12,0.000,0.530,4.080,15.200,-677.980,-9060.000,0.000,0.610,4.080,15.000,-774.040,-9060.000,-80.000,0.000,0.000,0.000,15.200,-2.430,-17.930,80.000,
8/21/2020,8/21/2020,aFRR,NEG_12_16,0.000,0.480,3.570,15.200,-690.140,-9060.000,0.000,0.510,3.570,15.000,-706.600,-9060.000,-66.000,0.000,0.210,3.480,15.200,-566.790,-5999.000,66.000,
8/21/2020,8/21/2020,aFRR,NEG_16_20,0.000,0.000,0.000,17.100,-130.810,-1946.000,0.000,0.000,0.000,17.100,-149.040,-1946.000,-80.000,0.000,0.000,0.000,15.300,-0.650,-9.970,80.000,
8/21/2020,8/21/2020,aFRR,NEG_20_24,0.000,0.000,0.000,17.100,-116.750,-975.640,0.000,0.000,0.000,17.100,-133.290,-975.640,-80.000,0.000,0.000,0.000,15.200,-2.390,-39.000,80.000,
8/22/2020,8/22/2020,aFRR,POS_00_04,0.000,0.000,0.000,40.440,394.820,3645.000,0.000,0.000,0.000,40.440,426.150,3645.000,-80.000,0.000,0.000,0.000,48.000,173.560,944.310,80.000,
8/22/2020,8/22/2020,aFRR,POS_04_08,0.000,0.980,9.000,45.440,695.860,9900.000,0.000,1.110,9.000,45.440,536.890,9900.000,-80.000,0.000,0.010,0.800,48.900,1808.670,8782.460,80.000,
8/22/2020,8/22/2020,aFRR,POS_08_12,0.000,0.790,9.000,50.300,1628.710,9900.000,0.000,0.900,9.000,50.300,1515.010,9900.000,-80.000,0.000,0.000,0.000,56.000,2444.550,8620.130,80.000,
8/22/2020,8/22/2020,aFRR,POS_12_16,0.000,2.820,14.000,45.190,889.680,9900.000,0.000,3.130,14.000,49.040,980.660,9900.000,-80.000,0.000,0.650,10.480,45.190,238.840,1495.000,80.000,
8/22/2020,8/22/2020,aFRR,POS_16_20,0.000,2.550,6.240,52.000,1407.030,9929.500,0.000,2.580,6.210,55.440,1419.330,9929.500,78.000,0.000,1.970,6.240,52.000,1185.840,8173.020,-78.000,
8/22/2020,8/22/2020,aFRR,POS_20_24,0.000,3.950,6.720,55.440,1948.430,9900.000,0.000,3.990,6.720,55.440,1911.180,9900.000,22.000,0.000,3.420,6.640,64.000,2388.940,7991.750,-22.000,
8/22/2020,8/22/2020,aFRR,NEG_00_04,0.000,0.060,4.000,14.900,-2169.040,-7666.000,0.000,0.010,0.750,11.770,-2276.580,-7666.000,80.000,0.000,0.790,4.000,14.900,-335.400,-1962.450,-80.000,
8/22/2020,8/22/2020,aFRR,NEG_04_08,0.000,0.030,1.250,14.900,-1443.550,-9060.000,0.000,0.030,1.250,11.100,-1499.320,-9060.000,74.000,0.000,0.110,1.200,14.900,-550.370,-5999.000,-74.000,
8/22/2020,8/22/2020,aFRR,NEG_08_12,0.000,5.800,121.000,15.100,-1037.310,-9060.000,0.000,5.930,121.000,11.100,-1074.760,-9060.000,-80.000,0.000,4.870,26.440,15.100,-772.030,-5999.000,80.000,
8/22/2020,8/22/2020,aFRR,NEG_12_16,0.000,26.300,64.440,15.100,-1053.630,-9060.000,0.000,28.590,64.440,4.100,-1081.340,-9060.000,-80.000,0.000,9.910,41.320,15.100,-855.260,-5999.000,80.000,
8/22/2020,8/22/2020,aFRR,NEG_16_20,0.000,8.880,23.890,16.900,-972.330,-9060.000,0.000,9.480,23.890,9.100,-1008.170,-9060.000,-80.000,0.000,4.710,23.520,16.900,-722.690,-5999.000,80.000,
8/22/2020,8/22/2020,aFRR,NEG_20_24,0.000,0.000,0.000,17.000,-1316.980,-4434.000,0.000,0.000,0.000,12.100,-1415.720,-4434.000,7.000,0.000,0.000,0.000,17.000,-301.930,-3888.000,-7.000,
8/23/2020,8/23/2020,aFRR,POS_00_04,0.000,0.000,0.000,43.710,1032.400,9695.750,0.000,0.000,0.000,43.710,1155.980,9695.750,-80.000,0.000,0.000,0.000,46.000,158.090,346.900,80.000,
8/23/2020,8/23/2020,aFRR,POS_04_08,0.000,4.890,19.490,47.000,1794.560,9998.000,0.000,5.590,19.490,48.000,1752.610,9998.000,-80.000,0.000,0.000,0.000,47.000,2087.850,8629.380,80.000,
8/23/2020,8/23/2020,aFRR,POS_08_12,0.000,0.400,6.230,48.710,1750.870,9998.000,0.000,0.460,6.230,48.710,1612.080,9998.000,-80.000,0.000,0.000,0.000,53.000,2754.600,8511.930,80.000,
8/23/2020,8/23/2020,aFRR,POS_12_16,0.000,0.350,6.120,44.440,1253.810,9998.000,0.000,0.360,6.120,44.440,1285.780,9998.000,46.000,0.000,0.310,5.240,47.000,801.520,9600.000,-46.000,
8/23/2020,8/23/2020,aFRR,POS_16_20,0.000,0.710,9.000,53.530,736.790,9901.000,0.000,0.810,9.000,53.530,604.770,9901.000,-80.000,0.000,0.000,0.000,55.000,1707.640,8600.000,80.000,
8/23/2020,8/23/2020,aFRR,POS_20_24,0.000,3.210,5.800,53.710,1351.480,9901.000,0.000,3.480,5.760,53.710,1255.960,9901.000,-66.000,0.000,1.050,5.800,62.000,2105.610,9600.000,66.000,
8/23/2020,8/23/2020,aFRR,NEG_00_04,0.000,8.660,19.360,1.000,-1791.630,-9999.000,0.000,9.090,19.360,-4.100,-1874.700,-9999.000,19.000,0.000,4.070,17.600,1.000,-907.250,-5999.000,-19.000,
8/23/2020,8/23/2020,aFRR,NEG_04_08,0.000,17.010,35.140,10.860,-2152.450,-9999.000,0.000,18.350,35.140,-9.000,-2251.090,-9999.000,5.000,0.000,3.350,28.000,10.860,-1147.320,-5999.000,-5.000,
8/23/2020,8/23/2020,aFRR,NEG_08_12,0.000,54.450,99.390,0.200,-1785.310,-9999.000,0.000,57.340,99.390,-20.000,-1867.920,-9999.000,-80.000,0.000,33.790,91.520,0.200,-1195.570,-5999.000,80.000,
8/23/2020,8/23/2020,aFRR,NEG_12_16,0.000,85.460,119.780,0.900,-3163.210,-9999.000,0.000,89.620,119.780,-40.580,-3432.340,-9999.000,-62.000,0.000,53.490,119.720,0.900,-1093.370,-5999.000,62.000,
8/23/2020,8/23/2020,aFRR,NEG_16_20,0.000,22.820,44.430,13.150,-1537.310,-9999.000,0.000,23.870,44.430,-1.000,-1584.060,-9999.000,-34.000,0.000,14.070,43.920,13.150,-1147.710,-5993.060,34.000,
8/23/2020,8/23/2020,aFRR,NEG_20_24,0.000,0.000,0.000,8.100,-1551.960,-4608.071,0.000,0.000,0.000,8.100,-1650.100,-4608.071,14.000,0.000,0.000,0.000,1.000,-519.890,-3800.000,-14.000,
8/24/2020,8/24/2020,aFRR,POS_00_04,0.000,0.560,3.930,47.700,756.860,7230.000,0.000,0.640,3.930,47.700,842.790,7230.000,-80.000,0.000,0.000,0.000,48.000,175.290,923.580,80.000,
8/24/2020,8/24/2020,aFRR,POS_04_08,0.000,0.190,2.480,48.200,4475.740,9998.000,0.000,0.200,2.480,49.000,4740.490,9998.000,-16.000,0.000,0.030,1.200,48.200,1954.530,8554.620,16.000,
8/24/2020,8/24/2020,aFRR,POS_08_12,0.000,5.560,14.190,57.000,1753.120,9900.000,0.000,6.060,14.190,58.000,1609.020,9900.000,-80.000,0.000,1.900,11.600,57.000,2811.400,8242.770,80.000,
8/24/2020,8/24/2020,aFRR,POS_12_16,0.000,1.390,5.220,48.000,1002.270,9898.000,0.000,1.520,5.220,53.110,1046.430,9898.000,-11.000,0.000,0.090,2.840,48.000,564.860,8000.000,11.000,
8/24/2020,8/24/2020,aFRR,POS_16_20,0.000,14.000,31.450,62.000,1721.680,9923.000,0.000,15.470,31.450,66.220,1585.370,9923.000,-80.000,0.000,3.330,20.520,62.000,2711.890,8589.610,80.000,
8/24/2020,8/24/2020,aFRR,POS_20_24,0.000,12.340,33.060,62.000,1659.790,9923.000,0.000,13.610,33.060,64.840,1636.230,9923.000,-80.000,0.000,3.370,10.600,62.000,1826.230,9556.220,80.000,
8/24/2020,8/24/2020,aFRR,NEG_00_04,0.000,1.390,4.780,14.000,-1025.180,-9999.000,0.000,1.470,4.780,14.000,-1008.330,-9999.000,38.000,0.000,0.280,3.920,12.000,-1235.270,-5999.000,-38.000,
8/24/2020,8/24/2020,aFRR,NEG_04_08,0.000,1.650,7.560,14.700,-1915.150,-9999.000,0.000,1.770,7.560,14.700,-1963.800,-9999.000,-9.000,0.000,0.540,7.000,11.000,-1441.140,-5999.000,9.000,
8/24/2020,8/24/2020,aFRR,NEG_08_12,0.000,2.700,8.110,14.700,-3125.340,-9999.000,0.000,2.910,8.110,14.700,-3330.890,-9999.000,24.000,0.000,0.360,4.920,12.000,-749.790,-5066.350,-24.000,
8/24/2020,8/24/2020,aFRR,NEG_12_16,0.000,2.470,8.000,14.000,-867.890,-9060.000,0.000,2.510,8.000,14.000,-907.580,-9060.000,74.000,0.000,1.770,7.600,12.000,-215.510,-2850.000,-74.000,
8/24/2020,8/24/2020,aFRR,NEG_16_20,0.000,0.000,0.000,15.000,-1997.350,-7166.556,0.000,0.000,0.000,15.000,-2103.380,-7166.556,27.000,0.000,0.000,0.000,12.000,-755.630,-5066.350,-27.000,
8/24/2020,8/24/2020,aFRR,NEG_20_24,0.000,0.000,0.000,16.000,-256.320,-1335.000,0.000,0.000,0.000,16.000,-284.870,-1335.000,-80.000,0.000,0.000,0.000,13.000,-61.900,-413.130,80.000,
8/25/2020,8/25/2020,aFRR,POS_00_04,0.000,1.110,2.530,48.850,979.570,7230.000,0.000,1.280,2.530,48.850,1100.080,7230.000,-80.000,0.000,0.000,0.000,113.550,151.490,850.000,80.000,
8/25/2020,8/25/2020,aFRR,POS_04_08,0.000,1.940,5.920,54.000,1048.210,9998.000,0.000,2.110,5.920,54.000,975.300,9998.000,-40.000,0.000,0.540,5.920,119.640,1644.250,8764.950,40.000,
8/25/2020,8/25/2020,aFRR,POS_08_12,0.000,11.470,20.490,56.140,1121.380,9898.000,0.000,11.960,20.490,56.140,879.860,9898.000,-80.000,0.000,7.900,16.760,95.430,2900.910,7937.320,80.000,
8/25/2020,8/25/2020,aFRR,POS_12_16,0.000,1.230,2.530,53.850,1062.380,9898.000,0.000,1.340,2.530,53.850,1091.690,9898.000,-12.000,0.000,0.090,2.040,54.440,767.100,7992.350,12.000,
8/25/2020,8/25/2020,aFRR,POS_16_20,0.000,7.830,15.200,57.690,1772.950,8164.900,0.000,8.000,14.360,57.690,1632.420,7230.000,77.000,0.000,4.890,15.200,64.890,4225.770,8164.900,-77.000,
8/25/2020,8/25/2020,aFRR,POS_20_24,0.000,6.110,10.880,56.510,1542.980,8000.000,0.000,6.130,10.880,56.510,1563.710,5000.000,-13.000,0.000,5.920,10.760,94.100,1343.580,8000.000,13.000,
8/25/2020,8/25/2020,aFRR,NEG_00_04,0.000,0.840,3.330,14.000,-827.340,-9999.000,0.000,0.910,3.330,14.000,-836.230,-9999.000,-4.000,0.000,0.160,1.960,-17.600,-741.020,-5980.000,4.000,
8/25/2020,8/25/2020,aFRR,NEG_04_08,0.000,0.090,1.200,15.170,-2566.010,-9999.000,0.000,0.100,1.200,15.170,-2742.470,-9999.000,-10.000,0.000,0.010,0.480,-10.480,-874.520,-5980.000,10.000,
8/25/2020,8/25/2020,aFRR,NEG_08_12,0.000,0.070,1.240,15.170,-2110.110,-9999.000,0.000,0.080,1.240,15.170,-2388.770,-9999.000,-80.000,0.000,0.000,0.000,-2.000,-123.640,-789.000,80.000,
8/25/2020,8/25/2020,aFRR,NEG_12_16,0.000,0.180,1.870,14.000,-2665.220,-9999.000,0.000,0.190,1.870,14.000,-2857.020,-9999.000,44.000,0.000,0.020,1.440,1.120,-132.530,-789.000,-44.000,
8/25/2020,8/25/2020,aFRR,NEG_16_20,0.000,0.000,0.000,15.170,-594.840,-1801.545,0.000,0.000,0.000,15.170,-670.700,-1801.545,-80.000,0.000,0.000,0.000,-1.960,-66.210,-478.000,80.000,
8/25/2020,8/25/2020,aFRR,NEG_20_24,0.000,0.000,0.000,15.170,-191.030,-781.250,0.000,0.000,0.000,15.170,-212.580,-781.250,-80.000,0.000,0.000,0.000,0.080,-40.070,-154.000,80.000,
8/26/2020,8/26/2020,aFRR,POS_00_04,0.000,0.000,0.000,39.000,549.280,2777.000,0.000,0.000,0.000,39.000,609.980,2777.000,-80.000,0.000,0.000,0.000,47.000,121.370,315.000,80.000,
8/26/2020,8/26/2020,aFRR,POS_04_08,0.000,0.000,0.040,45.310,2449.110,9999.000,0.000,0.000,0.000,45.310,2556.480,9999.000,7.000,0.000,0.000,0.040,47.000,1271.970,8756.190,-7.000,
8/26/2020,8/26/2020,aFRR,POS_08_12,0.000,0.310,3.690,47.770,5320.360,9999.000,0.000,0.320,3.690,47.770,5530.300,9999.000,57.000,0.000,0.070,2.000,60.000,2025.980,7732.960,-57.000,
8/26/2020,8/26/2020,aFRR,POS_12_16,0.000,0.000,0.000,44.310,904.010,3897.920,0.000,0.000,0.000,44.310,968.910,3897.920,-66.000,0.000,0.000,0.000,47.000,395.260,1490.000,66.000,
8/26/2020,8/26/2020,aFRR,POS_16_20,0.000,0.380,3.960,44.310,2310.550,9999.000,0.000,0.400,3.960,44.310,2229.660,9999.000,49.000,0.000,0.060,1.960,60.000,3449.970,8156.670,-49.000,
8/26/2020,8/26/2020,aFRR,POS_20_24,0.000,0.900,3.880,45.310,2121.780,9999.000,0.000,0.960,3.880,45.310,2177.060,9999.000,51.000,0.000,0.110,3.040,60.000,1320.070,7869.840,-51.000,
8/26/2020,8/26/2020,aFRR,NEG_00_04,0.000,13.720,36.000,11.000,-1433.200,-9999.000,0.000,14.220,36.000,0.000,-1423.840,-9999.000,-28.000,0.000,9.400,31.920,11.000,-1514.410,-7300.000,28.000,
8/26/2020,8/26/2020,aFRR,NEG_04_08,0.000,12.360,32.560,11.000,-1484.950,-9999.000,0.000,12.540,32.560,-7.000,-1483.040,-9999.000,-29.000,0.000,10.810,32.040,11.000,-1500.950,-7300.000,29.000,
8/26/2020,8/26/2020,aFRR,NEG_08_12,0.000,37.660,90.000,11.000,-1206.010,-9999.000,0.000,41.160,90.000,-10.000,-1298.890,-9999.000,-80.000,0.000,13.210,25.200,11.000,-556.810,-5999.000,80.000,
8/26/2020,8/26/2020,aFRR,NEG_12_16,0.000,90.690,186.670,11.000,-1288.440,-9999.000,0.000,99.790,186.670,-20.000,-1366.640,-9999.000,-80.000,0.000,25.640,46.760,11.000,-729.330,-5999.000,80.000,
8/26/2020,8/26/2020,aFRR,NEG_16_20,0.000,21.120,71.110,11.000,-1400.070,-9999.000,0.000,22.990,71.110,0.000,-1499.190,-9999.000,-80.000,0.000,8.270,17.640,11.000,-715.500,-5999.000,80.000,
8/26/2020,8/26/2020,aFRR,NEG_20_24,0.000,4.310,17.780,11.000,-1379.330,-9999.000,0.000,4.360,17.780,7.256,-1409.110,-9999.000,-80.000,0.000,4.010,17.600,11.000,-1174.230,-8500.000,80.000,
8/27/2020,8/27/2020,aFRR,POS_00_04,0.000,0.000,0.000,48.000,523.170,3025.640,0.000,0.000,0.000,49.000,581.320,3025.640,-80.000,0.000,0.000,0.000,48.000,109.690,116.220,80.000,
8/27/2020,8/27/2020,aFRR,POS_04_08,0.000,2.040,9.000,54.000,1701.030,9999.000,0.000,2.320,9.000,54.530,1799.860,9999.000,-80.000,0.000,0.000,0.000,54.000,985.880,8400.000,80.000,
8/27/2020,8/27/2020,aFRR,POS_08_12,0.000,8.750,18.120,56.000,1521.450,9999.000,0.000,9.820,18.120,57.150,1494.140,9999.000,-80.000,0.000,0.770,8.040,56.000,1723.870,7725.280,80.000,
8/27/2020,8/27/2020,aFRR,POS_12_16,0.000,4.350,10.220,51.000,1100.420,8240.000,0.000,4.960,10.220,51.000,1215.220,8240.000,-80.000,0.000,0.000,0.000,53.000,280.430,1471.980,80.000,
8/27/2020,8/27/2020,aFRR,POS_16_20,0.000,28.530,64.760,57.000,1282.310,9999.000,0.000,31.990,64.760,64.060,1047.030,9999.000,-80.000,0.000,3.000,14.000,57.000,3022.580,8800.000,80.000,
8/27/2020,8/27/2020,aFRR,POS_20_24,0.000,21.920,40.000,56.000,1646.790,9999.000,0.000,23.970,40.000,60.300,1667.310,9999.000,-67.000,0.000,6.330,38.440,56.000,1490.950,8800.000,67.000,
8/27/2020,8/27/2020,aFRR,NEG_00_04,0.000,18.710,50.250,14.000,-1282.100,-9999.000,0.000,19.750,50.250,13.511,-1232.450,-9999.000,-79.000,0.000,11.710,40.840,14.000,-1616.490,-8000.000,79.000,
8/27/2020,8/27/2020,aFRR,NEG_04_08,0.000,3.330,18.200,15.000,-1231.640,-9999.000,0.000,2.980,18.200,13.802,-1182.410,-9999.000,-47.000,0.000,6.120,17.840,15.000,-1618.310,-8000.000,47.000,
8/27/2020,8/27/2020,aFRR,NEG_08_12,0.000,1.780,5.520,15.000,-824.920,-9720.000,0.000,1.790,5.000,15.000,-749.750,-9720.000,76.000,0.000,1.510,5.520,15.000,-2091.130,-8000.000,-76.000,
8/27/2020,8/27/2020,aFRR,NEG_12_16,0.000,2.230,7.800,14.000,-931.350,-6935.000,0.000,2.140,5.490,13.804,-874.910,-5999.000,80.000,0.000,3.810,7.800,14.000,-1933.190,-6935.000,-80.000,
8/27/2020,8/27/2020,aFRR,NEG_16_20,0.000,0.000,0.000,15.000,-471.160,-6935.000,0.000,0.000,0.000,14.920,-349.310,-1101.222,80.000,0.000,0.000,0.000,15.000,-2564.890,-6935.000,-80.000,
